X,Y,CountryCode,LowerLeft,UpperRight,IncludeInSquares
204,88,586,1,1,1
204,87,586,1,1,1
204,86,586,1,1,1
204,85,586,1,1,1
204,84,586,1,1,1
204,83,586,1,1,1
204,82,586,1,1,1
204,81,586,1,1,1
204,80,586,1,1,1
204,79,586,1,1,1
204,78,586,1,1,1
204,77,586,1,1,1
204,76,586,1,1,1
204,75,586,1,1,1
204,74,586,1,1,1
204,73,586,1,1,1
205,97,586,1,1,1
205,96,586,1,1,1
205,95,586,1,1,1
205,94,586,1,1,1
205,93,586,1,1,1
205,92,586,1,1,1
205,91,586,1,1,1
205,90,586,1,1,1
205,89,586,1,1,1
205,88,586,1,1,1
205,87,586,1,1,1
205,86,586,1,1,1
205,85,586,1,1,1
205,84,586,1,1,1
205,83,586,1,1,1
205,82,586,1,1,1
205,81,586,1,1,1
205,80,586,1,1,1
205,79,586,1,1,1
205,78,586,1,1,1
205,77,586,1,1,1
205,76,586,1,1,1
205,75,586,1,1,1
205,74,586,1,1,1
205,73,586,1,1,1
206,96,586,1,1,1
206,95,586,1,1,1
206,94,586,1,1,1
206,93,586,1,1,1
206,92,586,1,1,1
206,89,586,1,1,1
206,88,586,1,1,1
206,87,586,1,1,1
206,86,586,1,1,1
206,85,586,1,1,1
206,84,586,1,1,1
206,83,586,1,1,1
206,82,586,1,1,1
206,81,586,1,1,1
206,80,586,1,1,1
206,79,586,1,1,1
206,78,586,1,1,1
206,77,586,1,1,1
206,76,586,1,1,1
206,75,586,1,1,1
207,95,586,1,1,1
207,94,586,1,1,1
207,93,586,1,1,1
207,87,586,1,1,1
207,86,586,1,1,1
207,85,586,1,1,1
207,84,586,1,1,1
207,83,586,1,1,1
207,82,586,1,1,1
207,81,586,1,1,1
207,80,586,1,1,1
207,79,586,1,1,1
207,78,586,1,1,1
207,77,586,1,1,1
207,76,586,1,1,1
208,95,586,1,1,1
208,85,586,1,1,1
208,84,586,1,1,1
208,83,586,1,1,1
208,82,586,1,1,1
208,81,586,1,1,1
208,80,586,1,1,1
208,79,586,1,1,1
208,78,586,1,1,1
209,84,586,1,1,1
209,83,586,1,1,1
209,82,586,1,1,1
209,81,586,1,1,1
209,80,586,1,1,1
210,83,586,1,1,1
210,82,586,1,1,1
189,87,4,1,1,1
189,86,4,1,1,1
189,85,4,1,1,1
189,84,4,1,1,1
189,81,4,1,1,1
190,91,4,1,1,1
190,90,4,1,1,1
190,89,4,1,1,1
190,88,4,1,1,1
190,87,4,1,1,1
190,86,4,1,1,1
190,85,4,1,1,1
190,84,4,1,1,1
190,83,4,1,1,1
190,82,4,1,1,1
190,81,4,1,1,1
191,92,4,1,1,1
191,91,4,1,1,1
191,90,4,1,1,1
191,89,4,1,1,1
191,88,4,1,1,1
191,87,4,1,1,1
191,86,4,1,1,1
191,85,4,1,1,1
191,84,4,1,1,1
191,83,4,1,1,1
191,82,4,1,1,1
191,81,4,1,1,1
192,92,4,1,1,1
192,91,4,1,1,1
192,90,4,1,1,1
192,89,4,1,1,1
192,88,4,1,1,1
192,87,4,1,1,1
192,86,4,1,1,1
192,85,4,1,1,1
192,84,4,1,1,1
192,83,4,1,1,1
192,82,4,1,1,1
193,92,4,1,1,1
193,91,4,1,1,1
193,90,4,1,1,1
193,89,4,1,1,1
193,88,4,1,1,1
193,87,4,1,1,1
193,86,4,1,1,1
193,85,4,1,1,1
193,84,4,1,1,1
194,91,4,1,1,1
194,90,4,1,1,1
194,89,4,1,1,1
194,88,4,1,1,1
194,87,4,1,1,1
194,86,4,1,1,1
195,92,4,1,1,1
195,91,4,1,1,1
195,90,4,1,1,1
195,89,4,1,1,1
195,88,4,1,1,1
195,87,4,1,1,1
195,86,4,1,1,1
196,92,4,1,1,1
196,91,4,1,1,1
196,90,4,1,1,1
196,89,4,1,1,1
196,88,4,1,1,1
196,87,4,1,1,1
197,93,4,1,1,1
197,92,4,1,1,1
197,91,4,1,1,1
197,90,4,1,1,1
198,91,4,1,1,1
198,90,4,1,1,1
190,97,417,1,1,1
190,96,417,1,1,1
191,97,417,1,1,1
191,96,417,1,1,1
192,97,417,1,1,1
192,96,417,1,1,1
193,97,417,1,1,1
193,96,417,1,1,1
194,97,417,1,1,1
194,96,417,1,1,1
195,98,417,1,1,1
195,97,417,1,1,1
196,64,356,1,1,1
197,64,356,1,1,1
197,63,356,1,1,1
197,62,356,1,1,1
197,61,356,1,1,1
197,60,356,1,1,1
197,59,356,1,1,1
197,55,356,1,1,1
197,54,356,1,1,1
198,64,356,1,1,1
198,63,356,1,1,1
198,62,356,1,1,1
198,61,356,1,1,1
198,60,356,1,1,1
198,59,356,1,1,1
198,58,356,1,1,1
198,55,356,1,1,1
198,54,356,1,1,1
198,53,356,1,1,1
199,71,356,1,1,1
199,70,356,1,1,1
199,69,356,1,1,1
199,63,356,1,1,1
199,62,356,1,1,1
199,61,356,1,1,1
199,60,356,1,1,1
199,59,356,1,1,1
199,58,356,1,1,1
199,55,356,1,1,1
199,54,356,1,1,1
199,53,356,1,1,1
199,52,356,1,1,1
200,72,356,1,1,1
200,71,356,1,1,1
200,70,356,1,1,1
200,69,356,1,1,1
200,64,356,1,1,1
200,63,356,1,1,1
200,62,356,1,1,1
200,61,356,1,1,1
200,60,356,1,1,1
200,59,356,1,1,1
200,58,356,1,1,1
200,57,356,1,1,1
200,56,356,1,1,1
200,55,356,1,1,1
200,54,356,1,1,1
200,53,356,1,1,1
200,52,356,1,1,1
201,72,356,1,1,1
201,71,356,1,1,1
201,70,356,1,1,1
201,69,356,1,1,1
201,68,356,1,1,1
201,67,356,1,1,1
201,66,356,1,1,1
201,63,356,1,1,1
201,62,356,1,1,1
201,61,356,1,1,1
201,60,356,1,1,1
201,59,356,1,1,1
201,58,356,1,1,1
201,57,356,1,1,1
201,56,356,1,1,1
201,55,356,1,1,1
201,54,356,1,1,1
201,53,356,1,1,1
201,52,356,1,1,1
201,51,356,1,1,1
202,73,356,1,1,1
202,72,356,1,1,1
202,71,356,1,1,1
202,70,356,1,1,1
202,69,356,1,1,1
202,68,356,1,1,1
202,67,356,1,1,1
202,66,356,1,1,1
202,65,356,1,1,1
202,63,356,1,1,1
202,62,356,1,1,1
202,61,356,1,1,1
202,60,356,1,1,1
202,59,356,1,1,1
202,58,356,1,1,1
202,57,356,1,1,1
202,56,356,1,1,1
202,55,356,1,1,1
202,54,356,1,1,1
202,53,356,1,1,1
202,52,356,1,1,1
202,51,356,1,1,1
202,50,356,1,1,1
203,72,356,1,1,1
203,71,356,1,1,1
203,70,356,1,1,1
203,69,356,1,1,1
203,68,356,1,1,1
203,67,356,1,1,1
203,66,356,1,1,1
203,65,356,1,1,1
203,64,356,1,1,1
203,63,356,1,1,1
203,62,356,1,1,1
203,61,356,1,1,1
203,60,356,1,1,1
203,59,356,1,1,1
203,58,356,1,1,1
203,57,356,1,1,1
203,56,356,1,1,1
203,55,356,1,1,1
203,54,356,1,1,1
203,53,356,1,1,1
203,52,356,1,1,1
203,51,356,1,1,1
203,50,356,1,1,1
204,72,356,1,1,1
204,71,356,1,1,1
204,70,356,1,1,1
204,69,356,1,1,1
204,68,356,1,1,1
204,67,356,1,1,1
204,66,356,1,1,1
204,65,356,1,1,1
204,64,356,1,1,1
204,63,356,1,1,1
204,62,356,1,1,1
204,61,356,1,1,1
204,60,356,1,1,1
204,59,356,1,1,1
204,58,356,1,1,1
204,57,356,1,1,1
204,56,356,1,1,1
204,55,356,1,1,1
204,54,356,1,1,1
204,53,356,1,1,1
204,52,356,1,1,1
204,51,356,1,1,1
205,72,356,1,1,1
205,71,356,1,1,1
205,70,356,1,1,1
205,69,356,1,1,1
205,68,356,1,1,1
205,67,356,1,1,1
205,66,356,1,1,1
205,65,356,1,1,1
205,64,356,1,1,1
205,63,356,1,1,1
205,62,356,1,1,1
205,61,356,1,1,1
205,60,356,1,1,1
205,59,356,1,1,1
205,58,356,1,1,1
205,57,356,1,1,1
205,56,356,1,1,1
205,55,356,1,1,1
205,54,356,1,1,1
205,53,356,1,1,1
205,52,356,1,1,1
206,91,356,1,1,1
206,90,356,1,1,1
206,74,356,1,1,1
206,73,356,1,1,1
206,72,356,1,1,1
206,71,356,1,1,1
206,70,356,1,1,1
206,69,356,1,1,1
206,68,356,1,1,1
206,67,356,1,1,1
206,66,356,1,1,1
206,65,356,1,1,1
206,64,356,1,1,1
206,63,356,1,1,1
206,62,356,1,1,1
206,61,356,1,1,1
206,60,356,1,1,1
206,59,356,1,1,1
206,58,356,1,1,1
206,57,356,1,1,1
206,56,356,1,1,1
206,55,356,1,1,1
206,49,356,1,1,1
206,48,356,1,1,1
206,47,356,1,1,1
206,46,356,1,1,1
206,45,356,1,1,1
206,44,356,1,1,1
206,43,356,1,1,1
206,42,356,1,1,1
206,41,356,1,1,1
206,40,356,1,1,1
206,39,356,1,1,1
206,38,356,1,1,1
207,92,356,1,1,1
207,91,356,1,1,1
207,90,356,1,1,1
207,89,356,1,1,1
207,88,356,1,1,1
207,75,356,1,1,1
207,74,356,1,1,1
207,73,356,1,1,1
207,72,356,1,1,1
207,71,356,1,1,1
207,70,356,1,1,1
207,69,356,1,1,1
207,68,356,1,1,1
207,67,356,1,1,1
207,66,356,1,1,1
207,65,356,1,1,1
207,64,356,1,1,1
207,63,356,1,1,1
207,62,356,1,1,1
207,61,356,1,1,1
207,60,356,1,1,1
207,59,356,1,1,1
207,58,356,1,1,1
207,57,356,1,1,1
207,56,356,1,1,1
207,55,356,1,1,1
207,54,356,1,1,1
207,53,356,1,1,1
207,52,356,1,1,1
207,51,356,1,1,1
207,50,356,1,1,1
207,49,356,1,1,1
207,48,356,1,1,1
207,47,356,1,1,1
207,46,356,1,1,1
207,45,356,1,1,1
207,44,356,1,1,1
207,43,356,1,1,1
207,42,356,1,1,1
207,41,356,1,1,1
207,40,356,1,1,1
207,39,356,1,1,1
207,38,356,1,1,1
207,37,356,1,1,1
207,36,356,1,1,1
207,35,356,1,1,1
207,34,356,1,1,1
207,33,356,1,1,1
208,93,356,1,1,1
208,92,356,1,1,1
208,91,356,1,1,1
208,90,356,1,1,1
208,89,356,1,1,1
208,88,356,1,1,1
208,87,356,1,1,1
208,86,356,1,1,1
208,77,356,1,1,1
208,76,356,1,1,1
208,75,356,1,1,1
208,74,356,1,1,1
208,73,356,1,1,1
208,72,356,1,1,1
208,71,356,1,1,1
208,70,356,1,1,1
208,69,356,1,1,1
208,68,356,1,1,1
208,67,356,1,1,1
208,66,356,1,1,1
208,65,356,1,1,1
208,64,356,1,1,1
208,63,356,1,1,1
208,62,356,1,1,1
208,61,356,1,1,1
208,60,356,1,1,1
208,59,356,1,1,1
208,58,356,1,1,1
208,57,356,1,1,1
208,56,356,1,1,1
208,55,356,1,1,1
208,54,356,1,1,1
208,53,356,1,1,1
208,52,356,1,1,1
208,51,356,1,1,1
208,50,356,1,1,1
208,49,356,1,1,1
208,48,356,1,1,1
208,47,356,1,1,1
208,46,356,1,1,1
208,45,356,1,1,1
208,44,356,1,1,1
208,43,356,1,1,1
208,42,356,1,1,1
208,41,356,1,1,1
208,40,356,1,1,1
208,39,356,1,1,1
208,38,356,1,1,1
208,37,356,1,1,1
208,36,356,1,1,1
208,35,356,1,1,1
208,34,356,1,1,1
208,33,356,1,1,1
208,32,356,1,1,1
208,31,356,1,1,1
208,30,356,1,1,1
209,93,356,1,1,1
209,92,356,1,1,1
209,91,356,1,1,1
209,90,356,1,1,1
209,89,356,1,1,1
209,88,356,1,1,1
209,87,356,1,1,1
209,86,356,1,1,1
209,85,356,1,1,1
209,79,356,1,1,1
209,78,356,1,1,1
209,77,356,1,1,1
209,76,356,1,1,1
209,75,356,1,1,1
209,74,356,1,1,1
209,73,356,1,1,1
209,72,356,1,1,1
209,71,356,1,1,1
209,70,356,1,1,1
209,69,356,1,1,1
209,68,356,1,1,1
209,67,356,1,1,1
209,66,356,1,1,1
209,65,356,1,1,1
209,64,356,1,1,1
209,63,356,1,1,1
209,62,356,1,1,1
209,61,356,1,1,1
209,60,356,1,1,1
209,59,356,1,1,1
209,58,356,1,1,1
209,57,356,1,1,1
209,56,356,1,1,1
209,55,356,1,1,1
209,54,356,1,1,1
209,53,356,1,1,1
209,52,356,1,1,1
209,51,356,1,1,1
209,50,356,1,1,1
209,49,356,1,1,1
209,48,356,1,1,1
209,47,356,1,1,1
209,46,356,1,1,1
209,45,356,1,1,1
209,44,356,1,1,1
209,43,356,1,1,1
209,42,356,1,1,1
209,41,356,1,1,1
209,40,356,1,1,1
209,39,356,1,1,1
209,38,356,1,1,1
209,37,356,1,1,1
209,36,356,1,1,1
209,35,356,1,1,1
209,34,356,1,1,1
209,33,356,1,1,1
209,32,356,1,1,1
209,31,356,1,1,1
209,30,356,1,1,1
209,29,356,1,1,1
209,28,356,1,1,1
209,27,356,1,1,1
209,26,356,1,1,1
209,25,356,1,1,1
210,94,356,1,1,1
210,93,356,1,1,1
210,92,356,1,1,1
210,91,356,1,1,1
210,90,356,1,1,1
210,89,356,1,1,1
210,88,356,1,1,1
210,87,356,1,1,1
210,86,356,1,1,1
210,85,356,1,1,1
210,84,356,1,1,1
210,81,356,1,1,1
210,80,356,1,1,1
210,79,356,1,1,1
210,78,356,1,1,1
210,77,356,1,1,1
210,76,356,1,1,1
210,75,356,1,1,1
210,74,356,1,1,1
210,73,356,1,1,1
210,72,356,1,1,1
210,71,356,1,1,1
210,70,356,1,1,1
210,69,356,1,1,1
210,68,356,1,1,1
210,67,356,1,1,1
210,66,356,1,1,1
210,65,356,1,1,1
210,64,356,1,1,1
210,63,356,1,1,1
210,62,356,1,1,1
210,61,356,1,1,1
210,60,356,1,1,1
210,59,356,1,1,1
210,58,356,1,1,1
210,57,356,1,1,1
210,56,356,1,1,1
210,55,356,1,1,1
210,54,356,1,1,1
210,53,356,1,1,1
210,52,356,1,1,1
210,51,356,1,1,1
210,50,356,1,1,1
210,49,356,1,1,1
210,48,356,1,1,1
210,47,356,1,1,1
210,46,356,1,1,1
210,45,356,1,1,1
210,44,356,1,1,1
210,43,356,1,1,1
210,42,356,1,1,1
210,41,356,1,1,1
210,40,356,1,1,1
210,39,356,1,1,1
210,38,356,1,1,1
210,37,356,1,1,1
210,36,356,1,1,1
210,35,356,1,1,1
210,34,356,1,1,1
210,33,356,1,1,1
210,32,356,1,1,1
210,31,356,1,1,1
210,30,356,1,1,1
210,29,356,1,1,1
210,28,356,1,1,1
210,27,356,1,1,1
210,26,356,1,1,1
210,25,356,1,1,1
210,24,356,1,1,1
210,23,356,1,1,1
210,22,356,1,1,1
210,21,356,1,1,1
211,95,356,1,1,1
211,94,356,1,1,1
211,93,356,1,1,1
211,92,356,1,1,1
211,91,356,1,1,1
211,90,356,1,1,1
211,89,356,1,1,1
211,88,356,1,1,1
211,87,356,1,1,1
211,86,356,1,1,1
211,85,356,1,1,1
211,84,356,1,1,1
211,83,356,1,1,1
211,82,356,1,1,1
211,81,356,1,1,1
211,80,356,1,1,1
211,79,356,1,1,1
211,78,356,1,1,1
211,77,356,1,1,1
211,76,356,1,1,1
211,75,356,1,1,1
211,74,356,1,1,1
211,73,356,1,1,1
211,72,356,1,1,1
211,71,356,1,1,1
211,70,356,1,1,1
211,69,356,1,1,1
211,68,356,1,1,1
211,67,356,1,1,1
211,66,356,1,1,1
211,65,356,1,1,1
211,64,356,1,1,1
211,63,356,1,1,1
211,62,356,1,1,1
211,61,356,1,1,1
211,60,356,1,1,1
211,59,356,1,1,1
211,58,356,1,1,1
211,57,356,1,1,1
211,56,356,1,1,1
211,55,356,1,1,1
211,54,356,1,1,1
211,53,356,1,1,1
211,52,356,1,1,1
211,51,356,1,1,1
211,50,356,1,1,1
211,49,356,1,1,1
211,48,356,1,1,1
211,47,356,1,1,1
211,46,356,1,1,1
211,45,356,1,1,1
211,44,356,1,1,1
211,43,356,1,1,1
211,42,356,1,1,1
211,41,356,1,1,1
211,40,356,1,1,1
211,39,356,1,1,1
211,38,356,1,1,1
211,37,356,1,1,1
211,36,356,1,1,1
211,35,356,1,1,1
211,34,356,1,1,1
211,33,356,1,1,1
211,32,356,1,1,1
211,31,356,1,1,1
211,30,356,1,1,1
211,29,356,1,1,1
211,28,356,1,1,1
211,27,356,1,1,1
211,26,356,1,1,1
211,25,356,1,1,1
211,24,356,1,1,1
211,23,356,1,1,1
211,22,356,1,1,1
211,21,356,1,1,1
211,20,356,1,1,1
211,19,356,1,1,1
211,18,356,1,1,1
212,95,356,1,1,1
212,94,356,1,1,1
212,93,356,1,1,1
212,92,356,1,1,1
212,91,356,1,1,1
212,90,356,1,1,1
212,89,356,1,1,1
212,88,356,1,1,1
212,87,356,1,1,1
212,86,356,1,1,1
212,85,356,1,1,1
212,84,356,1,1,1
212,83,356,1,1,1
212,82,356,1,1,1
212,81,356,1,1,1
212,80,356,1,1,1
212,79,356,1,1,1
212,78,356,1,1,1
212,77,356,1,1,1
212,76,356,1,1,1
212,75,356,1,1,1
212,74,356,1,1,1
212,73,356,1,1,1
212,72,356,1,1,1
212,71,356,1,1,1
212,70,356,1,1,1
212,69,356,1,1,1
212,68,356,1,1,1
212,67,356,1,1,1
212,66,356,1,1,1
212,65,356,1,1,1
212,64,356,1,1,1
212,63,356,1,1,1
212,62,356,1,1,1
212,61,356,1,1,1
212,60,356,1,1,1
212,59,356,1,1,1
212,58,356,1,1,1
212,57,356,1,1,1
212,56,356,1,1,1
212,55,356,1,1,1
212,54,356,1,1,1
212,53,356,1,1,1
212,52,356,1,1,1
212,51,356,1,1,1
212,50,356,1,1,1
212,49,356,1,1,1
212,48,356,1,1,1
212,47,356,1,1,1
212,46,356,1,1,1
212,45,356,1,1,1
212,44,356,1,1,1
212,43,356,1,1,1
212,42,356,1,1,1
212,41,356,1,1,1
212,40,356,1,1,1
212,39,356,1,1,1
212,38,356,1,1,1
212,37,356,1,1,1
212,36,356,1,1,1
212,35,356,1,1,1
212,34,356,1,1,1
212,33,356,1,1,1
212,32,356,1,1,1
212,31,356,1,1,1
212,30,356,1,1,1
212,29,356,1,1,1
212,28,356,1,1,1
212,27,356,1,1,1
212,26,356,1,1,1
212,25,356,1,1,1
212,24,356,1,1,1
212,23,356,1,1,1
212,22,356,1,1,1
212,21,356,1,1,1
212,20,356,1,1,1
212,19,356,1,1,1
212,18,356,1,1,1
212,17,356,1,1,1
212,16,356,1,1,1
212,15,356,1,1,1
212,14,356,1,1,1
213,95,356,1,1,1
213,94,356,1,1,1
213,93,356,1,1,1
213,92,356,1,1,1
213,91,356,1,1,1
213,90,356,1,1,1
213,89,356,1,1,1
213,88,356,1,1,1
213,87,356,1,1,1
213,86,356,1,1,1
213,85,356,1,1,1
213,84,356,1,1,1
213,83,356,1,1,1
213,82,356,1,1,1
213,81,356,1,1,1
213,80,356,1,1,1
213,79,356,1,1,1
213,78,356,1,1,1
213,77,356,1,1,1
213,76,356,1,1,1
213,75,356,1,1,1
213,74,356,1,1,1
213,73,356,1,1,1
213,72,356,1,1,1
213,71,356,1,1,1
213,70,356,1,1,1
213,69,356,1,1,1
213,68,356,1,1,1
213,67,356,1,1,1
213,66,356,1,1,1
213,65,356,1,1,1
213,64,356,1,1,1
213,63,356,1,1,1
213,62,356,1,1,1
213,61,356,1,1,1
213,60,356,1,1,1
213,59,356,1,1,1
213,58,356,1,1,1
213,57,356,1,1,1
213,56,356,1,1,1
213,55,356,1,1,1
213,54,356,1,1,1
213,53,356,1,1,1
213,52,356,1,1,1
213,51,356,1,1,1
213,50,356,1,1,1
213,49,356,1,1,1
213,48,356,1,1,1
213,47,356,1,1,1
213,46,356,1,1,1
213,45,356,1,1,1
213,44,356,1,1,1
213,43,356,1,1,1
213,42,356,1,1,1
213,41,356,1,1,1
213,40,356,1,1,1
213,39,356,1,1,1
213,38,356,1,1,1
213,37,356,1,1,1
213,36,356,1,1,1
213,35,356,1,1,1
213,34,356,1,1,1
213,33,356,1,1,1
213,32,356,1,1,1
213,31,356,1,1,1
213,30,356,1,1,1
213,29,356,1,1,1
213,28,356,1,1,1
213,27,356,1,1,1
213,26,356,1,1,1
213,25,356,1,1,1
213,24,356,1,1,1
213,23,356,1,1,1
213,22,356,1,1,1
213,21,356,1,1,1
213,20,356,1,1,1
213,19,356,1,1,1
213,18,356,1,1,1
213,17,356,1,1,1
213,16,356,1,1,1
213,15,356,1,1,1
213,14,356,1,1,1
213,13,356,1,1,1
213,12,356,1,1,1
213,11,356,1,1,1
213,10,356,1,1,1
214,95,356,1,1,1
214,94,356,1,1,1
214,93,356,1,1,1
214,92,356,1,1,1
214,91,356,1,1,1
214,90,356,1,1,1
214,89,356,1,1,1
214,88,356,1,1,1
214,87,356,1,1,1
214,86,356,1,1,1
214,85,356,1,1,1
214,84,356,1,1,1
214,83,356,1,1,1
214,82,356,1,1,1
214,81,356,1,1,1
214,80,356,1,1,1
214,79,356,1,1,1
214,78,356,1,1,1
214,77,356,1,1,1
214,76,356,1,1,1
214,75,356,1,1,1
214,74,356,1,1,1
214,73,356,1,1,1
214,72,356,1,1,1
214,71,356,1,1,1
214,70,356,1,1,1
214,69,356,1,1,1
214,68,356,1,1,1
214,67,356,1,1,1
214,66,356,1,1,1
214,65,356,1,1,1
214,64,356,1,1,1
214,63,356,1,1,1
214,62,356,1,1,1
214,61,356,1,1,1
214,60,356,1,1,1
214,59,356,1,1,1
214,58,356,1,1,1
214,57,356,1,1,1
214,56,356,1,1,1
214,55,356,1,1,1
214,54,356,1,1,1
214,53,356,1,1,1
214,52,356,1,1,1
214,51,356,1,1,1
214,50,356,1,1,1
214,49,356,1,1,1
214,48,356,1,1,1
214,47,356,1,1,1
214,46,356,1,1,1
214,45,356,1,1,1
214,44,356,1,1,1
214,43,356,1,1,1
214,42,356,1,1,1
214,41,356,1,1,1
214,40,356,1,1,1
214,39,356,1,1,1
214,38,356,1,1,1
214,37,356,1,1,1
214,36,356,1,1,1
214,35,356,1,1,1
214,34,356,1,1,1
214,33,356,1,1,1
214,32,356,1,1,1
214,31,356,1,1,1
214,30,356,1,1,1
214,29,356,1,1,1
214,28,356,1,1,1
214,27,356,1,1,1
214,26,356,1,1,1
214,25,356,1,1,1
214,24,356,1,1,1
214,23,356,1,1,1
214,22,356,1,1,1
214,21,356,1,1,1
214,20,356,1,1,1
214,19,356,1,1,1
214,18,356,1,1,1
214,17,356,1,1,1
214,16,356,1,1,1
214,15,356,1,1,1
214,14,356,1,1,1
214,13,356,1,1,1
214,12,356,1,1,1
214,11,356,1,1,1
214,10,356,1,1,1
215,96,356,1,1,1
215,95,356,1,1,1
215,94,356,1,1,1
215,93,356,1,1,1
215,92,356,1,1,1
215,91,356,1,1,1
215,90,356,1,1,1
215,89,356,1,1,1
215,88,356,1,1,1
215,87,356,1,1,1
215,86,356,1,1,1
215,85,356,1,1,1
215,84,356,1,1,1
215,83,356,1,1,1
215,82,356,1,1,1
215,81,356,1,1,1
215,80,356,1,1,1
215,79,356,1,1,1
215,78,356,1,1,1
215,77,356,1,1,1
215,76,356,1,1,1
215,75,356,1,1,1
215,74,356,1,1,1
215,73,356,1,1,1
215,72,356,1,1,1
215,71,356,1,1,1
215,70,356,1,1,1
215,69,356,1,1,1
215,68,356,1,1,1
215,67,356,1,1,1
215,66,356,1,1,1
215,65,356,1,1,1
215,64,356,1,1,1
215,63,356,1,1,1
215,62,356,1,1,1
215,61,356,1,1,1
215,60,356,1,1,1
215,59,356,1,1,1
215,58,356,1,1,1
215,57,356,1,1,1
215,56,356,1,1,1
215,55,356,1,1,1
215,54,356,1,1,1
215,53,356,1,1,1
215,52,356,1,1,1
215,51,356,1,1,1
215,50,356,1,1,1
215,49,356,1,1,1
215,48,356,1,1,1
215,47,356,1,1,1
215,46,356,1,1,1
215,45,356,1,1,1
215,44,356,1,1,1
215,43,356,1,1,1
215,42,356,1,1,1
215,41,356,1,1,1
215,40,356,1,1,1
215,39,356,1,1,1
215,38,356,1,1,1
215,37,356,1,1,1
215,36,356,1,1,1
215,35,356,1,1,1
215,34,356,1,1,1
215,33,356,1,1,1
215,32,356,1,1,1
215,31,356,1,1,1
215,30,356,1,1,1
215,29,356,1,1,1
215,28,356,1,1,1
215,27,356,1,1,1
215,26,356,1,1,1
215,25,356,1,1,1
215,24,356,1,1,1
215,23,356,1,1,1
215,22,356,1,1,1
215,21,356,1,1,1
215,20,356,1,1,1
215,19,356,1,1,1
215,18,356,1,1,1
215,17,356,1,1,1
215,16,356,1,1,1
215,15,356,1,1,1
215,14,356,1,1,1
215,13,356,1,1,1
215,12,356,1,1,1
215,11,356,1,1,1
215,10,356,1,1,1
215,9,356,1,1,1
216,97,356,1,1,1
216,96,356,1,1,1
216,95,356,1,1,1
216,94,356,1,1,1
216,93,356,1,1,1
216,92,356,1,1,1
216,91,356,1,1,1
216,90,356,1,1,1
216,89,356,1,1,1
216,88,356,1,1,1
216,87,356,1,1,1
216,86,356,1,1,1
216,85,356,1,1,1
216,84,356,1,1,1
216,83,356,1,1,1
216,82,356,1,1,1
216,81,356,1,1,1
216,80,356,1,1,1
216,79,356,1,1,1
216,78,356,1,1,1
216,77,356,1,1,1
216,76,356,1,1,1
216,75,356,1,1,1
216,74,356,1,1,1
216,73,356,1,1,1
216,72,356,1,1,1
216,71,356,1,1,1
216,70,356,1,1,1
216,69,356,1,1,1
216,68,356,1,1,1
216,67,356,1,1,1
216,66,356,1,1,1
216,65,356,1,1,1
216,64,356,1,1,1
216,63,356,1,1,1
216,62,356,1,1,1
216,61,356,1,1,1
216,60,356,1,1,1
216,59,356,1,1,1
216,58,356,1,1,1
216,57,356,1,1,1
216,56,356,1,1,1
216,55,356,1,1,1
216,54,356,1,1,1
216,53,356,1,1,1
216,52,356,1,1,1
216,51,356,1,1,1
216,50,356,1,1,1
216,49,356,1,1,1
216,48,356,1,1,1
216,47,356,1,1,1
216,46,356,1,1,1
216,45,356,1,1,1
216,44,356,1,1,1
216,43,356,1,1,1
216,42,356,1,1,1
216,41,356,1,1,1
216,40,356,1,1,1
216,39,356,1,1,1
216,38,356,1,1,1
216,37,356,1,1,1
216,36,356,1,1,1
216,35,356,1,1,1
216,34,356,1,1,1
216,33,356,1,1,1
216,32,356,1,1,1
216,31,356,1,1,1
216,30,356,1,1,1
216,29,356,1,1,1
216,28,356,1,1,1
216,27,356,1,1,1
216,26,356,1,1,1
216,25,356,1,1,1
216,24,356,1,1,1
216,23,356,1,1,1
216,22,356,1,1,1
216,21,356,1,1,1
216,20,356,1,1,1
216,19,356,1,1,1
216,18,356,1,1,1
216,17,356,1,1,1
216,16,356,1,1,1
216,15,356,1,1,1
216,14,356,1,1,1
216,13,356,1,1,1
216,12,356,1,1,1
216,11,356,1,1,1
216,10,356,1,1,1
216,9,356,1,1,1
216,8,356,1,1,1
216,7,356,1,1,1
217,97,356,1,1,1
217,96,356,1,1,1
217,95,356,1,1,1
217,94,356,1,1,1
217,93,356,1,1,1
217,92,356,1,1,1
217,91,356,1,1,1
217,90,356,1,1,1
217,89,356,1,1,1
217,88,356,1,1,1
217,87,356,1,1,1
217,86,356,1,1,1
217,85,356,1,1,1
217,84,356,1,1,1
217,83,356,1,1,1
217,82,356,1,1,1
217,81,356,1,1,1
217,80,356,1,1,1
217,79,356,1,1,1
217,78,356,1,1,1
217,77,356,1,1,1
217,76,356,1,1,1
217,75,356,1,1,1
217,74,356,1,1,1
217,73,356,1,1,1
217,72,356,1,1,1
217,71,356,1,1,1
217,70,356,1,1,1
217,69,356,1,1,1
217,68,356,1,1,1
217,67,356,1,1,1
217,66,356,1,1,1
217,65,356,1,1,1
217,64,356,1,1,1
217,63,356,1,1,1
217,62,356,1,1,1
217,61,356,1,1,1
217,60,356,1,1,1
217,59,356,1,1,1
217,58,356,1,1,1
217,57,356,1,1,1
217,56,356,1,1,1
217,55,356,1,1,1
